"Time","Outer Diameter","Inner Diameter"
"56.58399987220764","202.5","162.9090909090909"
"57.09500002861023","202.5","162.63636363636363"
"57.60099983215332","202.5909090909091","162.77272727272728"
"58.103999853134155","202.5909090909091","162.77272727272728"
"58.605000019073486","202.54545454545453","162.8181818181818"
"59.092000007629395","202.5909090909091","162.77272727272728"
"59.60899996757507","202.6818181818182","162.86363636363637"
"60.1029999256134","202.72727272727272","162.86363636363637"
"60.60199999809265","202.86363636363637","162.72727272727272"
"61.10199999809265","202.63636363636363","162.54545454545453"
"61.59999990463257","201.76190476190476","161.57142857142858"
"62.09500002861023","201.8095238095238","161.66666666666666"
"62.59599995613098","202.6818181818182","162.54545454545453"
"63.11199998855591","202.54545454545453","162.36363636363637"
"63.605000019073486","202.54545454545453","162.27272727272728"
"64.11800003051758","202.8181818181818","162.3181818181818"
